home_elo,away_elo,elo_diff,elo_sum,home_form_points,home_form_points_avg,home_form_goals_scored,home_form_goals_scored_avg,home_form_goals_conceded,home_form_goals_conceded_avg,home_form_goal_diff_avg,home_form_wins,home_form_draws,home_form_losses,home_form_win_rate,home_matches_played,away_form_points,away_form_points_avg,away_form_goals_scored,away_form_goals_scored_avg,away_form_goals_conceded,away_form_goals_conceded_avg,away_form_goal_diff_avg,away_form_wins,away_form_draws,away_form_losses,away_form_win_rate,away_matches_played,form_diff,goals_scored_diff,goals_conceded_diff,h2h_matches,h2h_wins_team1,h2h_draws,h2h_wins_team2,h2h_goals_team1,h2h_goals_team2,h2h_goals_avg_team1,h2h_goals_avg_team2,h2h_win_rate_team1,tournament_importance,is_world_cup,is_knockout,same_confederation,home_conf_strength,away_conf_strength,home_score,away_score,total_goals,goal_diff,outcome,outcome_code,match_date,home_team,away_team,tournament
1500,1500,0,3000,5,0.5,9.0,0.9,16.0,1.6,-0.7,1,2,7,0.1,10,6,0.6,6.0,0.6,16.0,1.6,-1.0,1,3,6,0.1,10,-0.09999999999999998,0.30000000000000004,0.0,10,4,4,2,13.0,9.0,1.3,0.9,0.6,0.5,0,0,1,0.45,0.45,1,0,1,1,home_win,0,2011-01-05,Kenya,Sudan,Nile Basin Tournament
1500,1500,0,3000,16,1.6,13.0,1.3,9.0,0.9,0.4,3,7,0,0.3,10,5,0.5,5.0,0.5,18.0,1.8,-1.3,1,2,7,0.1,10,1.1,0.8,-0.9,6,4,1,1,11.0,3.0,1.8333333333333333,0.5,0.75,0.5,0,0,0,0.45,0.3,3,1,4,2,home_win,0,2011-01-05,Uganda,Burundi,Nile Basin Tournament
1500,1855,-355,3355,14,1.4,13.0,1.3,7.0,0.7,0.6,4,2,4,0.4,10,14,1.4,8.0,0.8,15.0,1.5,-0.7,4,2,4,0.4,10,0.0,0.5,-0.8,0,0,0,0,0.0,0.0,,,0.5,0.3,0,0,0,0.3,0.4,0,0,0,0,draw,1,2011-01-05,United Arab Emirates,Australia,Friendly
1710,1685,25,3395,12,1.2,10.0,1.0,10.0,1.0,0.0,3,3,4,0.3,10,12,1.2,17.0,1.7,19.0,1.9,-0.2,3,3,4,0.3,10,0.0,-0.7,-0.8999999999999999,7,2,2,3,9.0,12.0,1.2857142857142858,1.7142857142857142,0.42857142857142855,0.75,0,0,1,0.4,0.4,0,2,2,-2,away_win,2,2011-01-07,Qatar,Uzbekistan,AFC Asian Cup
1680,1500,180,3180,5,0.5,14.0,1.4,29.0,2.9,-1.5,1,2,7,0.1,10,8,0.8,9.0,0.9,13.0,1.3,-0.4,2,2,6,0.2,10,-0.30000000000000004,0.4999999999999999,1.5999999999999999,4,3,0,1,6.0,3.0,1.5,0.75,0.75,0.5,0,0,1,0.45,0.45,1,0,1,1,home_win,0,2011-01-08,DR Congo,Kenya,Nile Basin Tournament
1800,1500,300,3300,19,1.9,25.0,2.5,12.0,1.2,1.3,6,1,3,0.6,10,18,1.8,16.0,1.6,10.0,1.0,0.6,4,6,0,0.4,10,0.09999999999999987,0.8999999999999999,0.19999999999999996,6,5,1,0,14.0,0.0,2.3333333333333335,0.0,0.9166666666666666,0.5,0,0,1,0.45,0.45,1,0,1,1,home_win,0,2011-01-08,Egypt,Uganda,Nile Basin Tournament
1500,1500,0,3000,22,2.2,25.0,2.5,7.0,0.7,1.8,6,4,0,0.6,10,20,2.0,16.0,1.6,11.0,1.1,0.5,6,2,2,0.6,10,0.20000000000000018,0.8999999999999999,-0.40000000000000013,8,2,2,4,5.0,8.0,0.625,1.0,0.375,0.75,0,0,1,0.4,0.4,0,2,2,-2,away_win,2,2011-01-08,Kuwait,China PR,AFC Asian Cup
1500,1500,0,3000,12,1.2,9.0,0.9,14.0,1.4,-0.5,3,3,4,0.3,10,5,0.5,6.0,0.6,20.0,2.0,-1.4,1,2,7,0.1,10,0.7,0.30000000000000004,-0.6000000000000001,10,5,1,4,10.0,9.0,1.0,0.9,0.55,0.5,0,0,0,0.45,0.3,1,1,2,0,draw,1,2011-01-08,Tanzania,Burundi,Nile Basin Tournament
1895,1670,225,3565,17,1.7,9.0,0.9,7.0,0.7,0.2,5,2,3,0.5,10,14,1.4,14.0,1.4,11.0,1.1,0.3,3,5,2,0.3,10,0.30000000000000004,-0.4999999999999999,-0.40000000000000013,1,0,1,0,1.0,1.0,1.0,1.0,0.5,0.75,0,0,1,0.4,0.4,1,1,2,0,draw,1,2011-01-09,Japan,Jordan,AFC Asian Cup
1730,1500,230,3230,11,1.1,6.0,0.6,5.0,0.5,0.1,2,5,3,0.2,10,7,0.7,7.0,0.7,14.0,1.4,-0.7,2,1,7,0.2,10,0.40000000000000013,-0.09999999999999998,-0.8999999999999999,13,8,5,0,24.0,9.0,1.8461538461538463,0.6923076923076923,0.8076923076923077,0.75,0,0,1,0.4,0.4,1,2,3,-1,away_win,2,2011-01-09,Saudi Arabia,Syria,AFC Asian Cup
1875,1500,375,3375,11,1.1,9.0,0.9,12.0,1.2,-0.3,3,2,5,0.3,10,9,0.9,12.0,1.2,17.0,1.7,-0.5,2,3,5,0.2,10,0.20000000000000007,-0.29999999999999993,-0.5,5,2,2,1,8.0,4.0,1.6,0.8,0.6,0.75,0,0,1,0.4,0.4,2,1,3,1,home_win,0,2011-01-10,South Korea,Bahrain,AFC Asian Cup
1500,1855,-355,3355,7,0.7,11.0,1.1,28.0,2.8,-1.7,2,1,7,0.2,10,12,1.2,7.0,0.7,15.0,1.5,-0.8,3,3,4,0.3,10,-0.5,0.40000000000000013,1.2999999999999998,0,0,0,0,0.0,0.0,,,0.5,0.75,0,0,1,0.4,0.4,0,4,4,-4,away_win,2,2011-01-10,India,Australia,AFC Asian Cup
1680,1500,180,3180,5,0.5,13.0,1.3,29.0,2.9,-1.6,1,2,7,0.1,10,6,0.6,6.0,0.6,15.0,1.5,-0.9,1,3,6,0.1,10,-0.09999999999999998,0.7000000000000001,1.4,1,1,0,0,3.0,1.0,3.0,1.0,1.0,0.5,0,0,1,0.45,0.45,2,1,3,1,home_win,0,2011-01-11,DR Congo,Sudan,Nile Basin Tournament
1800,1500,300,3300,19,1.9,23.0,2.3,11.0,1.1,1.2,6,1,3,0.6,10,6,0.6,7.0,0.7,16.0,1.6,-0.9,1,3,6,0.1,10,1.2999999999999998,1.5999999999999999,-0.5,2,1,1,0,4.0,1.0,2.0,0.5,0.75,0.5,0,0,0,0.45,0.3,3,0,3,3,home_win,0,2011-01-11,Egypt,Burundi,Nile Basin Tournament
1690,1870,-180,3560,16,1.6,12.0,1.2,9.0,0.9,0.3,4,4,2,0.4,10,22,2.2,16.0,1.6,9.0,0.9,0.7,7,1,2,0.7,10,-0.6000000000000001,-0.40000000000000013,0.0,12,3,2,7,10.0,15.0,0.8333333333333334,1.25,0.3333333333333333,0.75,0,0,1,0.4,0.4,1,2,3,-1,away_win,2,2011-01-11,Iraq,Iran,AFC Asian Cup
1500,1500,0,3000,15,1.5,10.0,1.0,16.0,1.6,-0.6,4,3,3,0.4,10,15,1.5,13.0,1.3,6.0,0.6,0.7,4,3,3,0.4,10,0.0,-0.30000000000000004,1.0,7,2,2,3,8.0,8.0,1.1428571428571428,1.1428571428571428,0.42857142857142855,0.75,0,0,0,0.4,0.3,0,0,0,0,draw,1,2011-01-11,North Korea,United Arab Emirates,AFC Asian Cup
1500,1500,0,3000,17,1.7,14.0,1.4,9.0,0.9,0.5,4,5,1,0.4,10,13,1.3,9.0,0.9,10.0,1.0,-0.1,3,4,3,0.3,10,0.3999999999999999,0.4999999999999999,-0.09999999999999998,22,13,5,4,35.0,18.0,1.5909090909090908,0.8181818181818182,0.7045454545454546,0.5,0,0,1,0.45,0.45,1,1,2,0,draw,1,2011-01-11,Uganda,Tanzania,Nile Basin Tournament
1710,1500,210,3210,11,1.1,9.0,0.9,11.0,1.1,-0.2,3,2,5,0.3,10,20,2.0,14.0,1.4,11.0,1.1,0.3,6,2,2,0.6,10,-0.8999999999999999,-0.4999999999999999,0.0,10,2,4,4,9.0,14.0,0.9,1.4,0.4,0.75,0,0,1,0.4,0.4,2,0,2,2,home_win,0,2011-01-12,Qatar,China PR,AFC Asian Cup
1685,1500,185,3185,12,1.2,16.0,1.6,18.0,1.8,-0.2,3,3,4,0.3,10,19,1.9,16.0,1.6,8.0,0.8,0.8,5,4,1,0.5,10,-0.7,0.0,1.0,3,1,1,1,7.0,7.0,2.3333333333333335,2.3333333333333335,0.5,0.75,0,0,1,0.4,0.4,2,1,3,1,home_win,0,2011-01-12,Uzbekistan,Kuwait,AFC Asian Cup
1500,1895,-395,3395,10,1.0,9.0,0.9,12.0,1.2,-0.3,3,1,6,0.3,10,18,1.8,9.0,0.9,6.0,0.6,0.3,5,3,2,0.5,10,-0.8,0.0,0.6,3,0,0,3,2.0,8.0,0.6666666666666666,2.6666666666666665,0.0,0.75,0,0,1,0.4,0.4,1,2,3,-1,away_win,2,2011-01-13,Syria,Japan,AFC Asian Cup
1670,1730,-60,3400,14,1.4,15.0,1.5,12.0,1.2,0.3,3,5,2,0.3,10,11,1.1,7.0,0.7,5.0,0.5,0.2,2,5,3,0.2,10,0.2999999999999998,0.8,0.7,4,1,0,3,3.0,6.0,0.75,1.5,0.25,0.75,0,0,1,0.4,0.4,1,0,1,1,home_win,0,2011-01-13,Jordan,Saudi Arabia,AFC Asian Cup
1735,1500,235,3235,19,1.9,16.0,1.6,11.0,1.1,0.5,6,1,3,0.6,10,6,0.6,9.0,0.9,24.0,2.4,-1.5,1,3,6,0.1,10,1.2999999999999998,0.7000000000000001,-1.2999999999999998,4,3,1,0,8.0,3.0,2.0,0.75,0.875,0.5,0,0,0,0.5,0.3,2,0,2,2,home_win,0,2011-01-14,Panama,Belize,UNCAF Cup
1500,1500,0,3000,4,0.4,8.0,0.8,18.0,1.8,-1.0,1,1,8,0.1,10,5,0.5,5.0,0.5,22.0,2.2,-1.7,1,2,7,0.1,10,-0.09999999999999998,0.30000000000000004,-0.40000000000000013,8,7,1,0,23.0,5.0,2.875,0.625,0.9375,0.5,0,0,1,0.5,0.5,2,0,2,2,home_win,0,2011-01-14,El Salvador,Nicaragua,UNCAF Cup
1800,1500,300,3300,19,1.9,22.0,2.2,11.0,1.1,1.1,6,1,3,0.6,10,8,0.8,8.0,0.8,11.0,1.1,-0.3,2,2,6,0.2,10,1.0999999999999999,1.4000000000000001,0.0,4,3,1,0,5.0,2.0,1.25,0.5,0.875,0.5,0,0,1,0.45,0.45,5,1,6,4,home_win,0,2011-01-14,Egypt,Kenya,Nile Basin Tournament
1855,1875,-20,3730,15,1.5,10.0,1.0,12.0,1.2,-0.2,4,3,3,0.4,10,14,1.4,11.0,1.1,12.0,1.2,-0.1,4,2,4,0.4,10,0.10000000000000009,-0.10000000000000009,0.0,8,2,2,4,7.0,11.0,0.875,1.375,0.375,0.75,0,0,1,0.4,0.4,1,1,2,0,draw,1,2011-01-14,Australia,South Korea,AFC Asian Cup
1680,1500,180,3180,8,0.8,15.0,1.5,26.0,2.6,-1.1,2,2,6,0.2,10,17,1.7,15.0,1.5,10.0,1.0,0.5,4,5,1,0.4,10,-0.8999999999999999,0.0,1.6,5,2,1,2,5.0,2.0,1.0,0.4,0.5,0.5,0,0,1,0.45,0.45,0,1,1,-1,away_win,2,2011-01-14,DR Congo,Uganda,Nile Basin Tournament
1500,1500,0,3000,6,0.6,10.0,1.0,18.0,1.8,-0.8,1,3,6,0.1,10,6,0.6,10.0,1.0,31.0,3.1,-2.1,2,0,8,0.2,10,0.0,0.0,-1.3,2,2,0,0,5.0,1.0,2.5,0.5,1.0,0.75,0,0,1,0.4,0.4,5,2,7,3,home_win,0,2011-01-14,Bahrain,India,AFC Asian Cup
1500,1500,0,3000,8,0.8,8.0,0.8,16.0,1.6,-0.8,2,2,6,0.2,10,9,0.9,8.0,0.8,15.0,1.5,-0.7,2,3,5,0.2,10,-0.09999999999999998,0.0,0.10000000000000009,25,7,8,10,31.0,37.0,1.24,1.48,0.44,0.5,0,0,1,0.5,0.5,1,1,2,0,draw,1,2011-01-14,Costa Rica,Honduras,UNCAF Cup
1870,1500,370,3370,22,2.2,17.0,1.7,10.0,1.0,0.7,7,1,2,0.7,10,16,1.6,10.0,1.0,9.0,0.9,0.1,4,4,2,0.4,10,0.6000000000000001,0.7,0.09999999999999998,9,8,1,0,16.0,3.0,1.7777777777777777,0.3333333333333333,0.9444444444444444,0.75,0,0,1,0.4,0.4,1,0,1,1,home_win,0,2011-01-15,Iran,North Korea,AFC Asian Cup
1500,1690,-190,3190,13,1.3,10.0,1.0,6.0,0.6,0.4,3,4,3,0.3,10,13,1.3,11.0,1.1,11.0,1.1,0.0,3,4,3,0.3,10,0.0,-0.10000000000000009,-0.5000000000000001,8,1,5,2,8.0,9.0,1.0,1.125,0.4375,0.75,0,0,0,0.3,0.4,0,1,1,-1,away_win,2,2011-01-15,United Arab Emirates,Iraq,AFC Asian Cup
1710,1500,210,3210,13,1.3,10.0,1.0,10.0,1.0,0.0,4,1,5,0.4,10,18,1.8,16.0,1.6,9.0,0.9,0.7,5,3,2,0.5,10,-0.5,-0.6000000000000001,0.09999999999999998,20,9,5,6,23.0,19.0,1.15,0.95,0.575,0.75,0,0,1,0.4,0.4,3,0,3,3,home_win,0,2011-01-16,Qatar,Kuwait,AFC Asian Cup
1500,1500,0,3000,16,1.6,17.0,1.7,15.0,1.5,0.2,5,1,4,0.5,10,9,0.9,7.0,0.7,14.0,1.4,-0.7,2,3,5,0.2,10,0.7000000000000001,1.0,0.10000000000000009,19,5,4,10,20.0,36.0,1.0526315789473684,1.894736842105263,0.3684210526315789,0.5,0,0,1,0.5,0.5,0,2,2,-2,away_win,2,2011-01-16,Guatemala,Costa Rica,UNCAF Cup
1735,1500,235,3235,22,2.2,17.0,1.7,9.0,0.9,0.8,7,1,2,0.7,10,5,0.5,5.0,0.5,23.0,2.3,-1.8,1,2,7,0.1,10,1.7000000000000002,1.2,-1.4,7,6,0,1,23.0,1.0,3.2857142857142856,0.14285714285714285,0.8571428571428571,0.5,0,0,1,0.5,0.5,2,0,2,2,home_win,0,2011-01-16,Panama,Nicaragua,UNCAF Cup
1500,1500,0,3000,3,0.3,6.0,0.6,25.0,2.5,-1.9,0,3,7,0.0,10,7,0.7,9.0,0.9,16.0,1.6,-0.7,2,1,7,0.2,10,-0.39999999999999997,-0.30000000000000004,0.8999999999999999,6,0,0,6,3.0,18.0,0.5,3.0,0.0,0.5,0,0,0,0.3,0.5,2,5,7,-3,away_win,2,2011-01-16,Belize,El Salvador,UNCAF Cup
1500,1500,0,3000,13,1.3,9.0,0.9,10.0,1.0,-0.1,3,4,3,0.3,10,6,0.6,7.0,0.7,15.0,1.5,-0.8,1,3,6,0.1,10,0.7000000000000001,0.20000000000000007,-0.5,9,1,3,5,9.0,14.0,1.0,1.5555555555555556,0.2777777777777778,0.5,0,0,1,0.45,0.45,0,2,2,-2,away_win,2,2011-01-16,Tanzania,Sudan,Nile Basin Tournament
1500,1685,-185,3185,19,1.9,13.0,1.3,12.0,1.2,0.1,6,1,3,0.6,10,12,1.2,15.0,1.5,18.0,1.8,-0.3,3,3,4,0.3,10,0.7,-0.19999999999999996,-0.6000000000000001,6,2,0,4,7.0,11.0,1.1666666666666667,1.8333333333333333,0.3333333333333333,0.75,0,0,1,0.4,0.4,2,2,4,0,draw,1,2011-01-16,China PR,Uzbekistan,AFC Asian Cup
1670,1500,170,3170,17,1.7,16.0,1.6,10.0,1.0,0.6,4,5,1,0.4,10,10,1.0,9.0,0.9,12.0,1.2,-0.3,3,1,6,0.3,10,0.7,0.7000000000000001,-0.19999999999999996,16,5,8,3,16.0,9.0,1.0,0.5625,0.5625,0.75,0,0,1,0.4,0.4,2,1,3,1,home_win,0,2011-01-17,Jordan,Syria,AFC Asian Cup
1730,1895,-165,3625,10,1.0,7.0,0.7,6.0,0.6,0.1,2,4,4,0.2,10,21,2.1,11.0,1.1,5.0,0.5,0.6,6,3,1,0.6,10,-1.1,-0.40000000000000013,0.09999999999999998,9,2,1,6,8.0,15.0,0.8888888888888888,1.6666666666666667,0.2777777777777778,0.75,0,0,1,0.4,0.4,0,5,5,-5,away_win,2,2011-01-17,Saudi Arabia,Japan,AFC Asian Cup
1680,1500,180,3180,8,0.8,14.0,1.4,25.0,2.5,-1.1,2,2,6,0.2,10,7,0.7,8.0,0.8,15.0,1.5,-0.7,2,1,7,0.2,10,0.10000000000000009,0.5999999999999999,1.0,5,4,0,1,7.0,3.0,1.4,0.6,0.8,0.5,0,0,1,0.45,0.45,1,0,1,1,home_win,0,2011-01-17,DR Congo,Kenya,Nile Basin Tournament
1800,1500,300,3300,19,1.9,26.0,2.6,12.0,1.2,1.4,6,1,3,0.6,10,19,1.9,16.0,1.6,10.0,1.0,0.6,5,4,1,0.5,10,0.0,1.0,0.19999999999999996,7,6,1,0,15.0,0.0,2.142857142857143,0.0,0.9285714285714286,0.5,0,0,1,0.45,0.45,3,1,4,2,home_win,0,2011-01-17,Egypt,Uganda,Nile Basin Tournament
1855,1500,355,3355,16,1.6,11.0,1.1,9.0,0.9,0.2,4,4,2,0.4,10,9,0.9,13.0,1.3,16.0,1.6,-0.3,2,3,5,0.2,10,0.7000000000000001,-0.19999999999999996,-0.7000000000000001,4,4,0,0,8.0,1.0,2.0,0.25,1.0,0.75,0,0,1,0.4,0.4,1,0,1,1,home_win,0,2011-01-18,Australia,Bahrain,AFC Asian Cup
1500,1500,0,3000,10,1.0,9.0,0.9,15.0,1.5,-0.6,2,4,4,0.2,10,15,1.5,17.0,1.7,17.0,1.7,0.0,5,0,5,0.5,10,-0.5,-0.7999999999999999,-0.19999999999999996,18,8,6,4,25.0,17.0,1.3888888888888888,0.9444444444444444,0.6111111111111112,0.5,0,0,1,0.5,0.5,3,1,4,2,home_win,0,2011-01-18,Honduras,Guatemala,UNCAF Cup
1875,1500,375,3375,15,1.5,12.0,1.2,12.0,1.2,0.0,4,3,3,0.4,10,6,0.6,12.0,1.2,35.0,3.5,-2.3,2,0,8,0.2,10,0.9,0.0,-2.3,2,2,0,0,10.0,0.0,5.0,0.0,1.0,0.75,0,0,1,0.4,0.4,4,1,5,3,home_win,0,2011-01-18,South Korea,India,AFC Asian Cup
1500,1500,0,3000,5,0.5,5.0,0.5,23.0,2.3,-1.8,1,2,7,0.1,10,2,0.2,7.0,0.7,29.0,2.9,-2.2,0,2,8,0.0,10,0.3,-0.19999999999999996,-0.6000000000000001,6,2,1,3,8.0,14.0,1.3333333333333333,2.3333333333333335,0.4166666666666667,0.5,0,0,0,0.5,0.3,1,1,2,0,draw,1,2011-01-18,Nicaragua,Belize,UNCAF Cup
1735,1500,235,3235,22,2.2,17.0,1.7,8.0,0.8,0.9,7,1,2,0.7,10,7,0.7,13.0,1.3,18.0,1.8,-0.5,2,1,7,0.2,10,1.5000000000000002,0.3999999999999999,-1.0,19,7,5,7,23.0,22.0,1.2105263157894737,1.1578947368421053,0.5,0.5,0,0,1,0.5,0.5,2,0,2,2,home_win,0,2011-01-18,Panama,El Salvador,UNCAF Cup
1690,1500,190,3190,15,1.5,11.0,1.1,10.0,1.0,0.1,4,3,3,0.4,10,16,1.6,10.0,1.0,7.0,0.7,0.3,4,4,2,0.4,10,-0.10000000000000009,0.10000000000000009,0.30000000000000004,1,0,0,1,2.0,3.0,2.0,3.0,0.0,0.75,0,0,1,0.4,0.4,1,0,1,1,home_win,0,2011-01-19,Iraq,North Korea,AFC Asian Cup
1500,1870,-370,3370,13,1.3,10.0,1.0,5.0,0.5,0.5,3,4,3,0.3,10,22,2.2,15.0,1.5,9.0,0.9,0.6,7,1,2,0.7,10,-0.9000000000000001,-0.5,-0.4,9,1,3,5,4.0,9.0,0.4444444444444444,1.0,0.2777777777777778,0.75,0,0,0,0.3,0.4,0,3,3,-3,away_win,2,2011-01-19,United Arab Emirates,Iran,AFC Asian Cup
1500,1810,-310,3310,26,2.6,13.0,1.3,2.0,0.2,1.1,8,2,0,0.8,10,23,2.3,20.0,2.0,7.0,0.7,1.3,7,2,1,0.7,10,0.30000000000000027,-0.7,-0.49999999999999994,0,0,0,0,0.0,0.0,,,0.5,0.3,0,0,0,0.45,0.9,1,2,3,-1,away_win,2,2011-01-19,Botswana,Sweden,Friendly
1500,1500,0,3000,13,1.3,12.0,1.2,14.0,1.4,-0.2,3,4,3,0.3,10,7,0.7,12.0,1.2,16.0,1.6,-0.4,2,1,7,0.2,10,0.6000000000000001,0.0,-0.20000000000000018,32,20,7,5,62.0,26.0,1.9375,0.8125,0.734375,0.5,0,0,1,0.5,0.5,2,0,2,2,home_win,0,2011-01-21,Honduras,El Salvador,UNCAF Cup
1500,1500,0,3000,5,0.5,5.0,0.5,23.0,2.3,-1.8,1,2,7,0.1,10,15,1.5,18.0,1.8,17.0,1.7,0.1,5,0,5,0.5,10,-1.0,-1.3,0.5999999999999999,10,1,0,9,5.0,32.0,0.5,3.2,0.1,0.5,0,0,1,0.5,0.5,1,2,3,-1,away_win,2,2011-01-21,Nicaragua,Guatemala,UNCAF Cup
1735,1500,235,3235,22,2.2,16.0,1.6,7.0,0.7,0.9,7,1,2,0.7,10,12,1.2,8.0,0.8,12.0,1.2,-0.4,3,3,4,0.3,10,1.0000000000000002,0.8,-0.5,17,2,4,11,12.0,33.0,0.7058823529411765,1.9411764705882353,0.23529411764705882,0.5,0,0,1,0.5,0.5,1,1,2,0,draw,1,2011-01-21,Panama,Costa Rica,UNCAF Cup
1710,1895,-185,3605,16,1.6,12.0,1.2,8.0,0.8,0.4,5,1,4,0.5,10,21,2.1,15.0,1.5,5.0,0.5,1.0,6,3,1,0.6,10,-0.5,-0.30000000000000004,0.30000000000000004,5,0,4,1,4.0,7.0,0.8,1.4,0.4,0.75,0,0,1,0.4,0.4,2,3,5,-1,away_win,2,2011-01-21,Qatar,Japan,AFC Asian Cup
1685,1670,15,3355,13,1.3,17.0,1.7,19.0,1.9,-0.2,3,4,3,0.3,10,17,1.7,16.0,1.6,10.0,1.0,0.6,4,5,1,0.4,10,-0.3999999999999999,0.09999999999999987,0.8999999999999999,4,1,3,0,9.0,6.0,2.25,1.5,0.625,0.75,0,0,1,0.4,0.4,2,1,3,1,home_win,0,2011-01-21,Uzbekistan,Jordan,AFC Asian Cup
1855,1690,165,3545,18,1.8,11.0,1.1,8.0,0.8,0.3,5,3,2,0.5,10,17,1.7,12.0,1.2,10.0,1.0,0.2,5,2,3,0.5,10,0.10000000000000009,-0.09999999999999987,-0.19999999999999996,4,2,0,2,4.0,5.0,1.0,1.25,0.5,0.75,0,0,1,0.4,0.4,1,0,1,1,home_win,0,2011-01-22,Australia,Iraq,AFC Asian Cup
1870,1875,-5,3745,22,2.2,16.0,1.6,9.0,0.9,0.7,7,1,2,0.7,10,15,1.5,14.0,1.4,13.0,1.3,0.1,4,3,3,0.4,10,0.7000000000000002,0.20000000000000018,-0.4,12,4,4,4,17.0,16.0,1.4166666666666667,1.3333333333333333,0.5,0.75,0,0,1,0.4,0.4,0,1,1,-1,away_win,2,2011-01-22,Iran,South Korea,AFC Asian Cup
1500,1745,-245,3245,16,1.6,13.0,1.3,11.0,1.1,0.2,4,4,2,0.4,10,21,2.1,13.0,1.3,7.0,0.7,0.6,7,0,3,0.7,10,-0.5,0.0,0.40000000000000013,4,3,0,1,6.0,5.0,1.5,1.25,0.75,0.3,0,0,0,0.3,0.85,1,1,2,0,draw,1,2011-01-22,United States,Chile,Friendly
1500,1500,0,3000,15,1.5,14.0,1.4,14.0,1.4,0.0,4,3,3,0.4,10,10,1.0,8.0,0.8,13.0,1.3,-0.5,2,4,4,0.2,10,0.5,0.5999999999999999,0.09999999999999987,26,10,9,7,38.0,32.0,1.4615384615384615,1.2307692307692308,0.5576923076923077,0.5,0,0,1,0.5,0.5,2,1,3,1,home_win,0,2011-01-23,Honduras,Costa Rica,UNCAF Cup
1735,1500,235,3235,22,2.2,15.0,1.5,6.0,0.6,0.9,7,1,2,0.7,10,7,0.7,12.0,1.2,17.0,1.7,-0.5,2,1,7,0.2,10,1.5000000000000002,0.30000000000000004,-1.1,20,8,5,7,25.0,22.0,1.25,1.1,0.525,0.5,0,0,1,0.5,0.5,0,0,0,0,draw,1,2011-01-23,Panama,El Salvador,UNCAF Cup
1500,1420,80,2920,13,1.3,13.0,1.3,18.0,1.8,-0.5,4,1,5,0.4,10,12,1.2,11.0,1.1,19.0,1.9,-0.8,3,3,4,0.3,10,0.10000000000000009,0.19999999999999996,-0.09999999999999987,15,4,3,8,23.0,26.0,1.5333333333333334,1.7333333333333334,0.36666666666666664,0.3,0,0,1,0.2,0.2,0,0,0,0,draw,1,2011-01-24,Vanuatu,New Caledonia,Friendly
1895,1875,20,3770,24,2.4,18.0,1.8,6.0,0.6,1.2,7,3,0,0.7,10,18,1.8,14.0,1.4,9.0,0.9,0.5,5,3,2,0.5,10,0.5999999999999999,0.40000000000000013,-0.30000000000000004,24,5,10,9,20.0,26.0,0.8333333333333334,1.0833333333333333,0.4166666666666667,0.75,0,0,1,0.4,0.4,2,2,4,0,draw,1,2011-01-25,Japan,South Korea,AFC Asian Cup
1685,1855,-170,3540,16,1.6,18.0,1.8,17.0,1.7,0.1,4,4,2,0.4,10,18,1.8,10.0,1.0,7.0,0.7,0.3,5,3,2,0.5,10,-0.19999999999999996,0.8,1.0,2,0,0,2,0.0,3.0,0.0,1.5,0.0,0.75,0,0,1,0.4,0.4,0,6,6,-6,away_win,2,2011-01-25,Uzbekistan,Australia,AFC Asian Cup
1685,1875,-190,3560,16,1.6,18.0,1.8,22.0,2.2,-0.4,4,4,2,0.4,10,18,1.8,14.0,1.4,9.0,0.9,0.5,5,3,2,0.5,10,-0.19999999999999996,0.40000000000000013,1.3000000000000003,7,1,1,5,6.0,15.0,0.8571428571428571,2.142857142857143,0.21428571428571427,0.75,0,0,1,0.4,0.4,2,3,5,-1,away_win,2,2011-01-28,Uzbekistan,South Korea,AFC Asian Cup
1855,1895,-40,3750,21,2.1,16.0,1.6,5.0,0.5,1.1,6,3,1,0.6,10,22,2.2,17.0,1.7,7.0,0.7,1.0,6,4,0,0.6,10,-0.10000000000000009,-0.09999999999999987,-0.19999999999999996,12,4,4,4,13.0,16.0,1.0833333333333333,1.3333333333333333,0.5,0.75,0,0,1,0.4,0.4,0,1,1,-1,away_win,2,2011-01-29,Australia,Japan,AFC Asian Cup
1500,1835,-335,3335,11,1.1,12.0,1.2,13.0,1.3,-0.1,3,2,5,0.3,10,9,0.9,11.0,1.1,19.0,1.9,-0.8,1,6,3,0.1,10,0.20000000000000007,0.09999999999999987,-0.5999999999999999,2,0,0,2,1.0,5.0,0.5,2.5,0.0,0.3,0,0,1,0.9,0.9,0,1,1,-1,away_win,2,2011-02-06,Moldova,Poland,Friendly
1500,1735,-235,3235,19,1.9,13.0,1.3,9.0,0.9,0.4,6,1,3,0.6,10,20,2.0,12.0,1.2,6.0,0.6,0.6,6,2,2,0.6,10,-0.10000000000000009,0.10000000000000009,0.30000000000000004,3,1,0,2,2.0,4.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3,0,0,0,0.85,0.5,1,0,1,1,home_win,0,2011-02-08,Peru,Panama,Friendly
1500,1500,0,3000,11,1.1,13.0,1.3,14.0,1.4,-0.1,3,2,5,0.3,10,17,1.7,14.0,1.4,10.0,1.0,0.4,5,2,3,0.5,10,-0.5999999999999999,-0.09999999999999987,0.3999999999999999,12,1,2,9,9.0,23.0,0.75,1.9166666666666667,0.16666666666666666,0.3,0,0,0,0.45,0.3,0,1,1,-1,away_win,2,2011-02-08,Mali,Ivory Coast,Friendly
